Website,Title,word_count
AWS,Amazon Redshift – New Features Galore,4018
AWS,New – Create Amazon RDS DB Instances on AWS Outposts,3024
AWS,"AWS Week in Review – June 16, 2014",126
AWS,"New – Store, Discover, and Share Machine Learning Features with Amazon SageMaker Feature Store",7142
AWS,New AWS Directory Service,4522
AWS,AWS Webinars for February & Early March 2016,1648
AWS,15 Years of AWS Blogging!,9662
AWS,"Amazon WorkSpaces Update – BYOL, Chromebooks, Encryption",3364
AWS,AWS Planning and Implementation Guide for Microsoft Exchange Server,1268
AWS,AWS For Facebook Applications,745
AWS,AWS Management Console Now Supports the Simple Queue Service (SQS),962
AWS,New – VPC Traffic Mirroring – Capture & Inspect Network Traffic,4477
AWS,New – Amazon RDS Custom for SQL Server Is Generally Available,5224
AWS,"EC2 Container Service – Long-Running Applications, Load Balancing, and More",3941
AWS,Amazon AppStream Now Supports Chrome Browser and Chromebooks,1855
AWS,Fine-Grained Access Control for Amazon DynamoDB,2824
AWS,Announcing Alexa for Business: Using Amazon Alexa’s Voice Enabled Devices for Workplaces,5152
AWS,Amazon Glacier Now in the Asia Pacific (Sydney) Region,1391
AWS,"AWS Week in Review – January 27, 2014",126
AWS,New release: tutorial for ADFS with Amazon EC2,939
AWS,AWS OpsWorks – One Week Report,2350
AWS,New Amazon CloudFront Reporting – Learn More About Your Viewers,2082
AWS,AWS CloudFormation Update – Lambda-Backed Custom Resources & More,1241
AWS,AWS Bill Simplification – Consolidated CloudWatch Charges,1351
AWS,Coming in 2018 – New AWS Region in Sweden,1958
AWS,"The AWS Report – Michael Wasser, Raveld",698
AWS,Use AWS Transit Gateway & Direct Connect to Centralize and Streamline Your Network Connectivity,3288
AWS,AWS Lambda Extensions Are Now Generally Available – Get Started with Your Favorite Operations Tools Today,4962
AWS,Meet the latest AWS Heroes – November 2021,4541
AWS,New AWS Training Courses for Business Decision Makers and DevOps Engineers,202
AWS,PCI Compliance for Amazon CloudFront,3061
AWS,"New SSL Features for Amazon CloudFront – Session Tickets, OCSP Stapling, Perfect Forward Secrecy",2505
AWS,AWS Elastic Beanstalk for Node.js,780
AWS,"AWS Storage Gateway Recap – SMB Support, RefreshCache Event, and More",3654
AWS,AWS Database Migration Service,3730
AWS,AWS Hot Startups – September 2016,4234
AWS,AWS Hot Startups – September 2017,4771
AWS,"Cloud-Powered, Next-Generation Banking",2325
AWS,Introducing AWS Fargate – Run Containers without Managing Infrastructure,2549
AWS,Announcing CloudTrail Insights: Identify and Respond to Unusual API Activity,3195
AWS,Be Careful When Comparing AWS Costs…,2027
AWS,Data on Billions of Sites Made Available,136
AWS,AWS Marketplace Update – New Big Data Category,1052
AWS,Identity Federation to the AWS Management Console,2157
AWS,"Elastic Load Balancing – IPv6, Zone Apex Support, Additional Security",2039
AWS,Marry Amazon Kinesis and Storm Using the New Kinesis Storm Spout,2704
AWS,ASP.NET Media Share Library Starter Kit,211
AWS,"Behind the Scenes at Microsoft, A9, and Amazon",472
AWS,"Dropping Prices Again– EC2, RDS, EMR and ElastiCache",6546
AWS,EC2 Container Service In Action,3422
AWS,New – Store and Process Graph Data using the DynamoDB Storage Backend for Titan,2746
AWS,Amazon Redshift – Up to 2X Throughput and 10X Vacuuming Performance Improvements,3265
AWS,Orglex: Using AWS to Build Semantic Web Ontologies,831
AWS,"Human Longevity, Inc. – Changing Medicine Through Genomics Research",5180
AWS,Amazon S3 – the new Aspirin,273
AWS,New – AWS Direct Connect Gateway – Inter-Region VPC Access,3969
AWS,Ruby on Rails – Public AMIs,1516
AWS,"AWS Week in Review – March 18, 2013",126
AWS,Amazon ECS Now Supports EC2 Inf1 Instances,6299
AWS,Wowza Media Server Pro On Amazon EC2,1790
AWS,"AWS User Group Road Trip (aka “Hit the Road, Jeff”)",1615
AWS,AWS Hot Startups – June 2017,4993
AWS,New Quick Start – Windows PowerShell Desired State Configuration (DSC) on AWS,988
AWS,Improve Your App Testing With Amplify Console’s Pull Request Previews and Cypress Testing,5585
AWS,Introducing Amazon Honeycode – Build Web & Mobile Apps Without Writing Code,5701
AWS,"AWS Week in Review – December 29, 2014",127
AWS,"AWS Week in Review – July 23, 2012",90
AWS,New EC2 Instance Type – The Cluster GPU Instance,2688
AWS,Cover Art Application,146
AWS,Now Available – Amazon Quantum Ledger Database (QLDB),5397
AWS,EC2 Maintenance Update,1469
AWS,Federated Users and Temporary Security Credentials for AWS CloudFormation,2757
AWS,New – Using Step Functions to Orchestrate Amazon EMR Workloads,4522
AWS,AWS Ground Station – Ready to Ingest & Process Satellite Data,4365
AWS,Managed Entitlements in AWS License Manager Streamlines License Tracking and Distribution for Customers and ISVs,3406
AWS,"Amazon RDS Scales Up – Provision 3 TB and 30,000 IOPS Per DB Instance",2709
AWS,Friday Fun Fest – A Plethora of Interesting AWS Stuff,245
AWS,"Amazon Inspector Update – Assessment Reporting, Proxy Support, and More",2692
AWS,New – Amazon EC2 M6id and C6id Instances with Up to 7.6 TB Local NVMe Storage,1798
AWS,The AWS DeepRacer League Virtual Circuit is Now Open – Train Your Model Today!,5026
AWS,Amazon Linux AMI 2013.09 Now Available,1273
AWS,Improved CloudFront Performance with EDNS-Client-Subnet Support,998
AWS,New – EC2 Spot Blocks for Defined-Duration Workloads,2545
AWS,AWS CloudTrail Update – Turn on in All Regions & Use Multiple Trails,3032
AWS,Attention Venture Capitalists,447
AWS,Amazon Inspector – Automated Security Assessment Service,1872
AWS,New Amazon EC2 Feature: Bring Your Own Keypair,527
AWS,"AWS Week in Review – July 28, 2014",126
AWS,New – Use Tag Policies to Manage Tags Across Multiple AWS Accounts,3349
AWS,"Big News Regarding Python, boto, and AWS",810
AWS,Background Task Handling for AWS Elastic Beanstalk,2518
AWS,Oracle and AWS Webinar,539
AWS,The 1000 Genomes Project,2055
AWS,"AWS Week in Review – August 13, 2012",90
AWS,CloudWatch Update – Jump From Metrics to Associated Logs,1713
AWS,New APN Competencies – Storage and Life Sciences,1854
AWS,New AWS Digital Library for Big Data Solutions,1063
AWS,Automate OS Image Build Pipelines with EC2 Image Builder,4913
AWS,AWS Marketplace – Support for the Asia Pacific (Sydney) Region,621
AWS,New – Amazon EC2 VT1 Instances for Live Multi-stream Video Transcoding,3287
AWS,AWS Partner Network – Report from re:Invent 2014,1451
AWS,EC2 Fleet – Manage Thousands of On-Demand and Spot Instances with One Request,5295
AWS,Send in Your Clowns,1719
AWS,Now — AWS Step Functions Supports 200 AWS Services To Enable Easier Workflow Automation,6101
AWS,Preview: AWS Proton – Automated Management for Container and Serverless Deployments,2128
AWS,IBM Software Available on EC2 With Pay-As-You-Go Licensing Model,1994
AWS,EC2 Update – Previous Generation Instances,879
AWS,Developer Preview of AWS SDK for Go is Now Available,1588
AWS,"AWS Week In Review – May 30, 2022",4722
AWS,Amazon DevCon – Chris Hofmann,3625
AWS,Route 53 and CloudTrail Checks for the AWS Trusted Advisor,1398
AWS,Announcing the General Availability of AWS Amplify Studio,4059
AWS,AWS Global Summits for 2016 – Save the Date,1156
AWS,Snowball HDFS Import,594
AWS,Meet the AWS Team at Oracle OpenWorld in San Francisco,1035
AWS,Watch This Next!,293
AWS,AWS Marketplace Adds Healthcare & Life Sciences Category,1894
AWS,New AWS Training Bootcamps to Help You Build Technical Skills,367
AWS,Deploy a Hybrid Storage Solution Using Avere’s Edge Filer and Amazon S3,1823
AWS,Amazon RDS – Multi-AZ Deployments For Enhanced Availability & Reliability,3190
AWS,New – Amazon Simple Workflow Recipes,3858
AWS,"AWS Week in Review – January 12, 2015",143
AWS,"Upcoming: AWS Data Summit, Boston (and more live events)",1373
AWS,New – CloudWatch Plugin for collectd,3096
AWS,AWS re:Invent Sold Out – Register for the Live Stream!,598
AWS,AWS DeepComposer – Compose Music with Generative Machine Learning Models,3139
AWS,The AWS Blog: The First Five Years,294
AWS,"Ruby, Rest, S3",543
AWS,Getting Secure *In* the Cloud: Hosted Two-factor Authentication,2244
AWS,New – Amazon S3 Replication Adds Support for Multiple Destination Buckets,3718
AWS,New – Label Videos with Amazon SageMaker Ground Truth,5439
AWS,AWS CloudHSM – Secure Key Storage and Cryptographic Operations,3208
AWS,Putting AWS Security Services to Work For You,4512
AWS,Interview with Jeff Bezos,244
AWS,Startup Weekend and AWS – Better Together,1325
AWS,Jobs @ Amazon: Web Services Evangelist (Europe),1237
AWS,Use Your Own Kernel with Amazon EC2,1107
AWS,AWS May Webinars – Focus on Security,1854
AWS,Links for March 9th,3250
AWS,AWS Fargate Spot Now Generally Available,2393
AWS,200 Amazon CloudFront Points of Presence + Price Reduction,1801
AWS,Transforming XML with XSLT,106
AWS,New – AWS Service Catalog Connector for ServiceNow,1446
AWS,King – Using Amazon CloudFront to Deliver Mobile Games to Over 200 Countries,2656
AWS,AWS HIPAA Eligibility Update (October 2017) – Sixteen Additional Services,5356
AWS,New Docs: AWS Getting Started Guides for Linux and Microsoft Windows,1301
AWS,Getting Top Sellers for a Browse Node,375
AWS,Access Logs for Elastic Load Balancers,5018
AWS,Archiving Amazon S3 Data to Amazon Glacier,3842
AWS,Your Input Needed – 2009 AWS Survey,2811
AWS,Goplan goes AWS,1371
AWS,Two More Amazon Blogs!,280
AWS,"Expanding the AWS Blog Team – Welcome Ana, Tina, Tara, and the Localization Team",1820
AWS,Amazon Simple Queue Service (SQS) – 15 Years and Still Queueing!,7063
AWS,"AWS Price Reduction #42 – EC2, S3, RDS, ElastiCache, and Elastic MapReduce",2356
AWS,"AWS Launches & Previews at re:Invent 2019 – Sunday, December 1st",1305
AWS,DeepLens Challenge #1 Starts Today – Use Machine Learning to Drive Inclusion,1945
AWS,"AWS Podcasts – Convox, FundersClub, Pachyderm, and Runscope",1330
AWS,Amazon VPC – Additional VPN Features,2318
AWS,AWS Elastic Beanstalk – Ruby Support and VPC Integration,1943
AWS,Amazon Helps with Red Cross Disaster Relief,248
AWS,Auto Scaling Suspend/Resume,1003
AWS,Application Load Balancers Now Support Multiple TLS Certificates With Smart Selection Using SNI,4042
AWS,Amazon SageMaker JumpStart Simplifies Access to Pre-built Models and Machine Learning Solutions,5392
AWS,Two New Locations for Amazon Simple Email Service,620
AWS,Amazon File Cache – A High Performance Cache On AWS For Your On-Premises File Systems,6539
AWS,"Amazon S3 – Two Trillion Objects, 1.1 Million Requests / Second",1022
AWS,Amazon Mechanical Turk wins a Codie,196
AWS,AWS Data Pipeline Update – Parameterized Templates,1771
AWS,ScienceResearch Deep Web Search Engine – Now On Amazon EC2,730
AWS,New Practice Exams for AWS Certification,529
AWS,"Amazon Aurora Update – More Cross Region & Cross Account Support, T2.Small DB Instances, Another Region",2645
AWS,Watch The Buzz!,361
AWS,New EC2 High-Memory Instances,1435
AWS,New DevOps Engineer Certification,1812
AWS,EC2 Run Command Update – Now Available for Linux Instances,2166
AWS,New – Upload AWS Cost & Usage Reports to Redshift and QuickSight,2714
AWS,Now Open–AWS Region in the United Arab Emirates (UAE),4816
AWS,The AWS Report – Peng Zhao of MadeiraCloud,476
AWS,"AWS Week in Review – October 5, 2015",567
AWS,Speaking at Provo Labs Next Month,363
AWS,Amazon DynamoDB Update – Global Tables and On-Demand Backup,4609
AWS,CloudWatch Logs Subscription Consumer + Elasticsearch + Kibana Dashboards,2180
AWS,"Modern Apps Live: Learn Serverless, Containers and More in May",873
AWS,NICE EnginFrame – User-Friendly HPC on AWS,4142
AWS,Amazon Elasticsearch Service Is Now Amazon OpenSearch Service and Supports OpenSearch 1.0,4120
AWS,Learn about AWS Services & Solutions – April AWS Online Tech Talks,4245
AWS,Amazon RDS Update – Data at Rest Encryption using AWS KMS Keys,635
AWS,Technology Evangelism Conference,495
AWS,Just Three More Days to Enter the AWS Start-Up Challenge,417
AWS,"AWS Week in Review – February 29, 2016",287
AWS,"AWS Monthly Online Tech Talks – March, 2017",1887
AWS,New – Amazon EC2 Elastic GPUs for Windows,3770
AWS,CohesiveFT’s Elastic Server,977
AWS,SQS Queues and SNS Notifications – Now Best Friends,856
AWS,"AWS CloudFormation Update – YAML, Cross-Stack References, Simplified Substitution",3361
AWS,Amazon EC2 Systems Manager Patch Manager now supports Linux,2574
AWS,Friday Wrapup,863
AWS,New AMI Catalog and New AMI Launch Button Are Now Available,1387
AWS,Quick Links,560
AWS,AWS at Trading Technologies,4569
AWS,"AWS Week in Review – March 28, 2022",2894
AWS,AWS Hot Startups – February 2017,6778
AWS,Amazon WorkDocs Update – Flexible Permissions and Sharing with Groups,1267
AWS,Coming Soon – AWS Service Catalog,3036
AWS,"AWS Week in Review – March 28, 2016",173
AWS,Useful New IAM Feature – Access Key Last Use Info,1557
AWS,ECS Documentation in PDF Form,504
AWS,Updated IAM Console,875
AWS,AWS Code Samples,802
AWS,Business::ISBN,359
AWS,Latest Amazon ECS Release,382
AWS,Using Amazon EC2 to Explore Server Configuration Parameters,3232
AWS,AWS DeepLens – Now Orderable in Seven Additional Countries,1651
AWS,Just 11 More Days to Enter the 2010 AWS Start-Up Challenge,1259
AWS,AWS Multi-Factor Authentication In Action!,952
AWS,New IAM Features: Password Management and Access to Account Activity and Usage Reports Pages,1235
AWS,New – AWS Partner Program for SaaS,1542
AWS,Saving Koalas Using Genomics Research and Cloud Computing,3687
AWS,MFA Protection for Cross-Account Access,2721
AWS,NEW – Machine Learning algorithms and model packages now available in AWS Marketplace,4808
AWS,"Coming Soon – Graviton2-Powered General Purpose, Compute-Optimized, & Memory-Optimized EC2 Instances",2285
AWS,New – Amazon QuickSight Enterprise Edition,2675
AWS,Amazon S3 – Cross Origin Resource Sharing Support,1573
AWS,New Public Data Set: Sloan Digital Sky Survey DR6 Subset,1379
AWS,"Meet the newest AWS Heroes, including the first Data Heroes!",12667
AWS,"Majority of Alexa Now Running on Faster, More Cost-Effective Amazon EC2 Inf1 Instances",5538
AWS,New – GPU-Powered Streaming Instances for Amazon AppStream 2.0,5360
AWS,Breaking the Bias – Women at AWS Developer Relations,5703
AWS,"AWS Week in Review – September 16, 2013",126
AWS,"New PHP Interfaces to S3, EC2, SQS, and Mechanical Turk",732
AWS,Upcoming Webinar – Amazon Mechanical Turk and Statera,565
AWS,AWS Management Console Improvements (EC2 Tab),815
AWS,Announcing Internet of Things (IoT) Hack Day at re:Invent,1509
AWS,Updated AWS Billing Console,788
AWS,"AWS Links – Wednesday, December 23, 2008",6250
AWS,Setting up a Load-Balanced Oracle Weblogic Cluster in Amazon EC2,1396
AWS,New – SaaS Lens in AWS Well-Architected Tool,3280
AWS,New Low Cost EC2 Instances with Burstable Performance,7454
AWS,AWS Import/Export Now Supports Amazon EBS,770
AWS,Preparing for AWS re:Invent (for Attendees and Online Viewers),2993
AWS,New – Direct VPC Routing Between On-Premises Networks and AWS Outposts Rack,3465
AWS,Submission Period for AWS Start-Up Challenge Extended to September 25th,583
AWS,Additional CloudWatch Metrics for Amazon SQS and Amazon SNS,1846
AWS,"Introducing Amazon MemoryDB for Redis – A Redis-Compatible, Durable, In-Memory Database Service",6492
AWS,Now Available – New Memory-Optimized EC2 Instances (R3),2623
AWS,Hackster AWS IoT Mega Contest,3386
AWS,Elastic Network Adapter – High Performance Network Interface for Amazon EC2,2624
AWS,Coming Soon – EC2 C6gn Instances – 100 Gbps Networking with AWS Graviton2 Processors,1774
AWS,Amazon Route 53 – Now an Even Better Value,1105
AWS,AWS San Francisco Summit – Summary of Launches and Announcements,149
AWS,New – AWS Server Migration Service,3006
AWS,Version 2 of the AWS SDK for PHP,2231
AWS,"Happy 10th Anniversary, Amazon S3 Glacier – A Decade of Cold Storage in the Cloud",8355
AWS,New – AWS Mobile SDK for Xamarin,835
AWS,"New – Amazon FSx for Windows File Server – Fast, Fully Managed, and Secure",4165
AWS,Elastic Load Balancing Connection Timeout Management,1024
AWS,Amazon EC2 Update – Inf1 Instances with AWS Inferentia Chips for High Performance Cost-Effective Inferencing,2200
AWS,"Meet me in Portland, OR this week",451
AWS,Setup Enhancements for AWS Management Portal for vCenter,3517
AWS,New – Interactive AWS Cost Explorer API,2834
AWS,The Economics of AWS,2254
